Intercept,crowd_pct_2,avg_clustering,gini_coefficient,avg_min_pathXcrowd_pct,project_age,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49
1.0,0.32777810150923603,0.6702849257386169,0.60608555083189,1.3581557488390554,1692.0,-0.025024003058350886,0.014965435453455071,0.03393744527182923,0.01390066841638237,-0.05796586212113574,0.1341076407556538,-0.021592654947572835,-0.0465281340753746,0.11351294816919646,-0.013611533228137662,-0.022618837809693305,0.03506733557586231,-0.036978910823957704,0.007895730441127076,0.02121709664368075,0.03544825454543225,-0.007157184605877102,0.08156441137488911,-0.06181158994706604,-0.03727886175231925,-0.017347268987806565,-0.0063493609023455395,-0.009036987489169774,-0.0008246967239826793,0.0005563777390989784,0.0018129337274570621,-0.0032756072978955557,0.0012596777915779309,0.0025090792928920123,0.0010644374529798005,-0.0003930954449150988,0.0008267747300137973,-0.00020127359836837408,0.00014645783153548452,0.0008796734879879574,-0.0035694290830725673,-0.0008668275131347863,0.00941643232482992,-0.0028350987240063964,0.010436291698784598,-0.0010179020137037966,-0.0036982773565489664,0.0032332342972210028,0.0021302166857888032,-0.0025323057998521852,0.0007100345647476782,-0.0008007024388469444,0.002296286386197487,-0.0017057604032349274,4.359063066391761e-06
1.0,0.011080332409972297,0.7066371137999153,0.5432085895965808,0.19784584829272017,1542.0,-0.035999389872642173,0.02583578802874279,-0.0032605414127095038,0.050292494340178164,-0.002058713871419149,0.013338701657328547,0.010262830172271985,-0.008642882231432596,-0.0011478575620531813,-0.02219157274977794,0.0053184410921403615,-0.0141220097292946,-0.0042770406777729916,-0.013527860679074423,0.007301832051623829,0.0008461431858358241,-0.006645432615566449,0.01242173215663333,-0.01398927054990242,0.005223892894215489,0.012752275159851901,-0.00981105509766651,0.018290942427881943,-0.0014270942447767883,0.0010543145921941886,-0.0007433803199186664,0.0007884463060614564,0.0007325402281283239,-0.00027186623095181833,-0.0011822033607694052,0.0009500004152091852,-0.0006968200659329591,0.00012938031657262625,-0.00019929425447718263,-0.0001905731230250704,-0.00024449469194328185,0.00040021306508008256,-1.8440367215102892e-05,0.0003749007563599685,-0.0005221057085852591,8.607536858899497e-05,-0.00043778136779240383,-0.0006649009688898557,-0.0007855168100896969,0.00025121205131459256,0.00018887556303062012,-0.00019868289864553027,-0.00012405535665954552,0.0002857915735580322,0.00030627433610405793
1.0,0.00031887755102040814,0.8173653131968036,0.40217391304347827,0.02962018140589569,1872.0,-0.058743718784360355,-0.13487235635615658,-0.1742516260297049,-0.060390921325292675,0.004283344402690898,-0.019905226800804938,-0.01932936040927186,-0.01314568366836484,0.005744380138014232,0.017420766027437803,-0.0010771529620980254,-0.014507868296811879,0.0036941944608500634,-0.016859606696685535,0.062090177605805374,-0.014668760133651489,-0.019692496953995307,-0.0004960716509913233,0.0030449335337783857,-0.0022528329079629346,-0.006323998973527212,-0.0038292713660614875,-0.0032711964935618057,0.00017615568975868175,-0.0005674098133995146,0.002040042232137058,-0.002541369572015701,0.0020061837382873535,-0.00027040078458722365,-0.001144228892121665,-0.00014339456259279145,0.0004026521939014994,-0.0015276583521367487,-0.0012386666659312058,0.003526761381366369,0.0023270170006334033,-0.0028834984885946443,-0.0013328025479534935,-0.0022464541352131984,0.0005552211455713658,0.00034912389807175754,-0.0001851043220428688,0.00011994912636689607,-0.00042759729011972424,-0.0009078646382590185,-0.0007339622163180124,-0.0009376894876286477,0.0007349028086824642,-0.0013185277417656393,0.0011587315945008649
1.0,0.00038446751249519417,0.6768518518518519,0.3363095238095238,0.0314913844325609,1425.0,-0.054640613670060796,-0.09704384539757195,-0.13339558779017957,-0.05218793909022266,0.0047794708524698465,0.00026470823884669654,-0.009585176401204475,-0.011142199617756079,-0.007319758730779542,0.021424801918025742,-0.0034073861469547722,-0.019435475710251424,0.01966167205818276,0.00911652737560485,0.06184145940195252,-0.008904661549327456,-0.00851034034721154,0.0016876587517486049,-0.005557154818400372,0.0030297247577999735,0.0243249704745998,-0.01747690653617309,0.010129463568330787,-0.001581544385697066,-0.0003113096573498631,0.00125348466756149,-0.0006200138272764556,0.0010108927117242518,-0.0009737523175441264,-0.0017749284161679894,0.0034481038274214856,-0.0006791743280073719,7.617097801445519e-05,-0.001018323358363061,0.003988875694816255,0.0016923219963542431,-0.002413484596512109,-0.0013372050226454183,-0.0022544124939961273,0.0008916850262366473,0.001030832590886181,-0.0014741846498213741,-0.0016275734493860906,0.0001329627611900147,-0.000598662535573256,-0.00015469609903345793,-0.00047205431528253496,0.0006865765470010931,-0.0008945754114983072,0.0008179921717427357
1.0,0.744792644023269,0.5965539392876653,0.5673271156573688,2.044359227836138,2192.0,0.12656732133810294,-0.02273155242676464,-0.012287934498676788,-0.06809868080021537,0.020467623702368227,0.01880865485467048,-0.15295005706627043,0.20334066158433034,0.05354551086980995,0.025759272703499484,-0.001957923416281189,-0.014098159146284421,0.02896384956762802,-0.006243887492225265,-0.02439502367174838,0.018146966196384434,-0.01657866040110881,-0.00548811542178116,0.006043754065441431,0.008035940604721056,-0.0029139174978548388,0.0076628021307698566,-0.014231492561521505,0.001114326905918749,-0.007974188079700966,-0.0050714549041191576,-0.0018787975590705932,0.0014767305934167967,-0.002322654423574118,-0.001501208403892458,-0.000566793054082504,0.003283852662933688,-0.0015743749126804272,0.00185353500729729,-0.0015640010912008255,0.0010643343671703914,-0.00034339351295709764,0.0023961017474254426,-0.0007249714387087657,-0.0001731766942623642,0.0004819409955018049,-0.00016683052722790058,0.0006019147100742606,0.0011146034904502816,9.00117195131137e-05,0.00020456314778009147,0.0004950485917982373,0.0010350578252916708,0.00018811970605298294,-0.0006343320356609262
1.0,0.5289256198347108,0.5581673842263566,0.5844257117553594,1.4827806705033344,2349.0,0.01586413289961275,-0.09616499125866575,0.12355678803952981,0.016289706700579706,0.08861813843323128,0.015696177060682846,0.010931284100053085,0.004012462471835356,-0.03150777993418786,0.01446300830731795,-0.004415834145339809,0.04783286840036775,0.05425127115473353,-0.015286441448901332,0.028618198084273523,0.14710439090778837,0.010680414432082182,-0.06732680812642712,-0.0017284990182657813,-0.019674247936304626,-0.00018060925559912786,0.007546155813974364,0.0016434193301247287,-0.00046366853499445676,0.0030751370311361452,-0.00027295292091428144,0.0018684472509163971,-0.0009678798492855879,-0.011134750851974268,0.0021692175788025395,-0.0036651255382348764,0.00020401507638019619,0.00048204961806382166,0.000765986435719668,-0.0005215050104500608,-0.0005771022141939367,0.0006356595332645829,7.01217230908078e-05,-0.00037751190015497885,0.00025078383177176597,0.0001199590257439321,0.0006133213973931463,2.6708336993520314e-05,-0.00099580060098755,0.001046984011497902,0.0003592512085052595,0.0020562484917845143,0.0020746700179177973,0.00019844434797979213,-0.0030712600832237063
1.0,0.6055283113373482,0.5636533920945324,0.5522508701605054,1.594942723183128,2086.0,-0.12236125656615969,0.13658363592912146,0.03938302950911161,-0.08253013081016841,-0.02050825289910526,-0.05773223924162433,0.019714226183927503,0.0018783635971079157,0.008540455880860007,-0.0022777835788269944,0.0029634378900587482,0.03605554480784251,0.001209825073720955,-0.005499229980042028,0.002843633691453381,0.0054802479118536765,-0.005540574937896142,-0.003590263476184826,0.011195552057015787,0.019585630068504906,-0.00687707364761613,0.005945131480387394,-0.0014091391204015139,0.01691430111488817,0.003402241187582269,-0.00349908635700577,-0.00421916194921727,-0.001965587284404258,-0.001975618250068192,-0.00022872024628464528,0.002037142348180724,-0.0013541129803434399,0.00011258160158017393,-3.457267993970297e-05,0.00035587589836964,3.909740168724177e-05,-0.00017365207698990054,0.00022010670721134281,-0.00028689912858768257,0.0005351686984562934,-0.00011187847199049968,-0.000471612709046494,-0.0006209893973015592,-0.0006539497652002409,-0.0009451382816586585,0.0011098911797045898,0.0009982965744625878,-0.000507447524865205,-5.8591647872450636e-05,0.000386424591619914
1.0,0.36730945821854916,0.675267974949507,0.5222929936305732,1.4431886431886434,2184.0,-0.031165883543362163,-0.05861222068140395,0.0889170854577793,0.14072554155031552,-0.035204876628577804,-0.0764340418773868,0.013118083005028501,-0.001139090671657066,-0.014667396392880169,-0.016275565564637533,-0.01507048703032669,-0.006384960026555949,0.01775674654969606,0.008096943758318372,-0.003106020559833436,-0.03016296084643874,-0.01331680036671381,0.01698395323339613,0.0045944174540367205,-0.002118074226799451,-0.0012521563234735686,-0.005278931851610026,-0.0062836258265179055,0.0010519693683454837,-0.01129090596222556,0.007627248124121578,-0.005976751700363736,0.0008914451586020867,-0.00024555642225466837,-0.002316658217130293,0.002756180936595329,-0.0028479440238481295,0.0023142708550129725,6.106324844298872e-05,0.0007873114304154067,-0.0001775601275624834,-6.91048586020351e-06,0.00011287820782195005,-0.000769229784648622,-0.0017305313386600637,-0.00025912403408418237,-0.0009382410126997918,0.0009627660883266305,-0.0004304453885410741,-0.002031087133190087,8.377835101931813e-05,0.000454857282605486,0.0029642621088334774,0.004014404209778317,-0.001868652606667377
1.0,0.9365244536940688,0.7576448778227214,0.5724037406368426,2.730773039005973,3512.0,0.16029687522946648,0.022881026747540528,-0.03796772423780164,-0.015536380922715889,0.021698957878684495,0.021370940211020217,0.10585347083570408,0.05579867551355492,0.021183371312147557,0.023378691998938595,-0.012441187604968458,-0.007046574113674958,0.0056776105354101785,-0.014009754387599797,0.0004271415039824527,-0.00363822552433245,-0.011739209190892958,0.008819762052640697,0.016344467392032734,0.006203749575205133,0.012606599156875245,0.018917387192177892,-0.00371808169885437,-0.00016759370501928593,-0.000862561781024915,-0.0007578035117447692,-0.0012699612527719236,-5.0190955746137335e-05,-4.709057285972246e-05,-0.0011447943781240535,-8.156295957282555e-05,0.001587273961103578,0.0002857585025473209,0.0008687706412223917,-0.002201696288274277,0.0013583078293339214,-0.000863707174496361,0.0032724686665441083,-0.001775677347483072,-0.0026123689593858888,1.6437119229083795e-05,-0.00029607787443941633,-0.00017819194829103344,0.0008378010265448192,0.0010701776425341644,0.000392369008560792,0.0007491553382129427,0.00010261235859329438,-0.0009517681601408988,-0.00017272796293524032
1.0,0.06925207756232686,0.6630588914403558,0.6047647248842468,0.5865311841593879,2679.0,-0.09675218179983272,0.12935077651139873,-0.035599629454018566,0.03256655664596916,0.08744854107211822,0.010536308869714935,-0.013051388884294898,-0.011974287561264606,-0.013870335720434616,0.002911100508472396,-0.013543185570321619,-0.014852213601071975,0.012598702583535933,0.015128572828352158,-0.006016705700717892,0.010646520172568926,-0.00658775584959668,-0.004245537109211038,-0.008459524342333892,-0.014911981813602461,0.009212000374221508,-0.007380254862088392,-0.004087036094499195,-0.008010834290891743,-0.0002570124927275861,0.0011946479964293811,-0.0021872490346062923,-0.002750653058218318,-0.00046658412651280157,0.001178450180012879,-0.0007200672697214145,4.542451286073635e-05,-0.00040156191531598434,-5.745486401926674e-05,-0.00012234392997005918,0.0006128736458380055,0.000372478785061383,2.0102653671384363e-05,-3.72292549162483e-05,-0.0010286475921393397,-0.00020221858666690646,0.0008080288543714602,0.0008496942311932465,-0.0005108227979880346,-6.399633995508847e-05,-0.0005667190207838918,-0.00012215575536763317,0.000130352176734664,-0.0003022404114162015,-0.0004972698162128271
1.0,0.20049008687903766,0.5328383626177745,0.5080687830687831,0.9114436596648016,1348.0,-0.10276622661621587,0.10988752708408576,0.022954221479655503,-0.051578330780007973,0.015064946808987957,-0.055474937701902746,0.01874222614888858,0.012511436242687067,0.005216968468564209,-0.017955675458563747,-0.008919651409386662,0.006957441549379606,0.002934214571673871,0.01560124751678456,0.03187287308651554,-0.005071627904149782,0.004348950015768919,-0.0051566737530199845,-0.002441495112340134,0.010008320926921815,0.038720315814352334,0.054054692813173454,-0.005414906847844148,0.008922078207140678,0.002020547771189351,-0.0015858508136795027,-0.0009672357706062881,0.0021925504762096365,-0.0004306772999859241,-0.0006192630960360507,0.00016686168058034225,0.0009935504831772286,0.0011861128136796668,-0.0024412989629645798,9.071627641962064e-05,-0.0009480378215532045,0.001186438724072899,-0.0002498932054191046,-0.00043139805588395723,0.0002386576675609216,0.0007477809772574677,-0.0007805155952622647,-0.0008003949343565592,0.00039035461053688004,-0.0014914611381304842,0.0011263034160682865,0.0027680020164692434,-0.0017720236983977046,0.0008652767432731957,0.0010311775376900876
1.0,0.9459560893225746,0.698712161812675,0.5836231884057972,2.194772917375657,2252.0,-0.1286205779950213,0.16332082752630186,-0.037535680438754375,0.04350516091088492,0.07920646558029264,-0.07627807183508928,-0.0031856496366783125,0.0033152752943647387,0.03218892323820451,-0.008185605475443773,-0.005444956635235502,0.012027496364446576,-0.0006787387790025409,-0.010722953295297556,0.015950563959491685,-0.00870127781305983,-0.014545599559449523,-0.010980304495028955,-0.017406274407881707,-0.002206606391116418,-0.017597411768441557,0.0075253863552260485,-0.00889653133537216,-0.0065284332488919445,0.007662258423219864,-0.007869887516962944,-0.004407254894310806,0.006189724202337705,-0.002162567447438238,-0.003325114474552193,0.001979125838608531,-0.0020533089057109743,0.0018457072902090812,5.3668152777147583e-05,-0.0005046108169509514,-0.0014728395234139228,0.00032810112206805626,-0.00044869308768035035,-0.00037250653492806337,-0.0006580365666540912,-9.276132513440871e-05,-2.7848690059740908e-06,-3.046989397837359e-05,0.0006125506348914634,-0.0006201970191051104,9.9070850058892e-05,-0.0004328425638176452,3.2799273414982694e-05,0.00014361593481685117,-0.00043966868349096483
1.0,0.5486968449931412,0.651384410727701,0.584091978996922,1.6050022674385886,2754.0,-0.0458536751724881,-0.005080092531646363,0.0467747347745473,0.09895805326371189,0.025842830430924023,0.03274455060418369,-0.02059721545773303,-0.03526777982195205,-0.0484670106718729,0.10871653691735,0.018243883775006058,-0.05766443996516624,0.008230353031605027,0.015333085422954616,-0.052917772723799564,-0.0050841552424977,0.008835101983173685,-0.005870735678912377,-0.01463818731210332,0.006770719168899246,-0.01410293914630596,0.0020162012889462367,-0.0032630699393142184,0.006961448231836374,-0.005071406239346204,0.0025211021230075537,0.0033592511810891764,0.005254210599324053,9.187506942709291e-05,-0.003645101258224549,-0.0009161213119578455,0.0005951209701767318,-0.0012025537873339325,0.0010105673022290495,0.0003160806117785875,0.0006467829683698171,0.0011726639306997896,0.001619370892590822,0.0020925139507961556,-0.0008974118328136682,7.649265665273619e-05,0.00037345027243533004,0.0009320676426963509,-0.00018565984417301021,-0.0003894457907407965,0.0006670114230567236,2.786203557089299e-05,0.0006152352198269262,-0.0004207549497947362,-6.90980865977985e-05
1.0,0.33187618147448017,0.5209937594071697,0.5879000303340538,1.1779940686571322,2220.0,0.07228604596366801,0.042602661635939655,0.05819297440391913,-0.11346337110565392,-0.07552006918831262,-0.007931118990655961,-0.05224301268137017,0.06356761836063993,0.003235250282682024,0.015130973033268632,-0.003781480145401021,-0.006099804686876732,0.021920754053055002,-0.016768237417104426,-0.002734174124374823,0.001672318525493395,-0.007588864154336945,0.006727139479986623,-0.006383430036309006,-0.005882684169462408,-0.009209112576578641,0.0061760076074450715,-0.003165828460934821,-0.006293564746685475,-0.0042603437645948265,-0.002026492326299126,0.0023681772531308314,0.004483089311547473,0.0011707612616237676,0.007690961322636373,-0.0025617863117422465,-0.01164214664127412,-0.005064419255454288,-0.003148051971493828,0.00206990459542699,-0.0002863623902736198,0.0012077852074774602,0.0023002221566483494,-0.0009972695797719612,-0.0038458494566091686,0.004005889966673131,-0.0013673038879342546,0.0008545524565469754,0.0006932265403207185,0.0008281419988837004,-0.0002670391153260503,0.0006758837271278914,-9.281833900033005e-05,-0.0031126357279001107,-0.001421314102397951
